eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,total_case_agent_2,total_case_agent_3,total_case_agent_4,total_case_agent_5,total_case_agent_6,total_case_agent_7,rewards_agent_0,rewards_agent_1,rewards_agent_2,rewards_agent_3,rewards_agent_4,rewards_agent_5,rewards_agent_6,rewards_agent_7,total_steps,del_threshold,eps_status,grid_size,num_agents
0,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-602,-166,-358,-384,-246,-353,-297,-159,503,0.1,0,25,8
1,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-208,-899,-528,-226,-179,-181,-128,-179,800,0.1,0,25,8
2,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-309,-143,-146,-330,-765,-182,-192,-155,666,0.1,0,25,8
3,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-409,-351,-172,-130,-545,-219,-172,-115,446,0.1,0,25,8
4,0.1,0.31,0.5,0,0,0,0,0,0,0,0,-428,-164,-351,-569,-312,-330,-194,-141,470,0.1,0,25,8
5,0.1,0.31,0.5,0,0,0,0,0,48,0,0,-255,-227,-201,-188,-253,4,-240,-374,275,0.1,0,25,8
6,0.1,0.31,0.5,31,31,31,31,77,44,31,17,-223,-192,-291,-186,-12,16,-333,-139,234,0.1,0,25,8
7,0.1,0.31,0.5,60,102,88,60,34,71,60,58,-237,-54,-6,-230,62,-280,-296,-254,197,0.1,0,25,8
8,0.1,0.31,0.5,85,68,67,98,96,58,99,138,-19,23,52,-154,54,77,-222,-99,200,0.1,0,25,8
9,0.1,0.31,0.5,69,103,99,129,64,119,130,60,67,32,50,-389,71,-224,-133,61,290,0.1,0,25,8
10,0.1,0.31,0.5,101,75,104,130,74,49,130,120,49,29,-21,-299,64,56,-132,33,200,0.1,0,25,8
11,0.1,0.31,0.5,101,113,108,144,127,92,92,118,59,38,50,-161,50,77,-29,35,130,0.1,0,25,8
12,0.1,0.31,0.5,101,123,134,173,100,109,141,86,6,51,8,-412,58,64,-122,29,313,0.1,0,25,8
13,0.1,0.31,0.5,182,99,105,184,107,64,147,143,-168,52,26,-224,62,79,29,50,125,0.1,0,25,8
14,0.1,0.31,0.5,99,165,106,187,102,107,120,143,61,-56,36,-189,67,53,-30,-24,157,0.1,0,25,8
15,0.1,0.31,0.5,92,121,131,94,83,117,152,123,62,48,46,-1,71,75,35,32,102,0.1,1,25,8
16,0.1,0.31,0.5,180,131,133,161,175,107,148,141,-27,32,46,32,-138,77,-12,59,128,0.1,0,25,8
17,0.1,0.31,0.5,118,131,119,176,100,96,118,131,41,55,54,7,69,79,37,43,94,0.1,1,25,8
18,0.1,0.31,0.5,140,178,158,198,103,138,160,131,48,-140,53,-150,69,70,47,58,54,0.1,0,25,8
19,0.1,0.31,0.5,145,123,109,93,157,97,122,138,14,60,48,41,48,77,51,48,87,0.1,1,25,8
20,0.1,0.31,0.5,119,97,131,145,81,95,127,122,55,46,44,25,69,77,6,37,95,0.1,1,25,8
21,0.1,0.31,0.5,128,138,127,147,181,98,136,196,49,53,36,30,-19,79,10,-255,156,0.1,0,25,8
22,0.1,0.31,0.5,135,155,150,156,129,119,144,109,55,40,43,-6,56,65,31,46,107,0.1,1,25,8
