eps,inc_success,dec_unsuccess,dec_success_nocase,total_case_agent_0,total_case_agent_1,rewards_agent_0,rewards_agent_1,total_steps,del_threshold,eps_status,grid_size
0,0.1,0.2,0.1,0,0,-124,-135,36,0.1,0,10
1,0.1,0.2,0.1,0,0,-108,-113,14,0.1,0,10
2,0.1,0.2,0.1,0,0,-105,-136,37,0.1,0,10
3,0.1,0.2,0.1,0,0,-118,-129,30,0.1,0,10
4,0.1,0.2,0.1,0,0,-133,-117,34,0.1,0,10
5,0.1,0.2,0.1,0,10,-107,80,21,0.1,0,10
6,0.1,0.2,0.1,9,13,-149,84,50,0.1,0,10
7,0.1,0.2,0.1,10,13,-131,92,32,0.1,0,10
8,0.1,0.2,0.1,10,13,-128,92,29,0.1,0,10
9,0.1,0.2,0.1,10,13,-136,91,37,0.1,0,10
10,0.1,0.2,0.1,10,12,-114,91,15,0.1,0,10
11,0.1,0.2,0.1,10,10,-109,92,10,0.1,0,10
12,0.1,0.2,0.1,10,15,-171,84,72,0.1,0,10
13,0.1,0.2,0.1,10,15,-149,92,50,0.1,0,10
14,0.1,0.2,0.1,10,15,-140,92,41,0.1,0,10
15,0.1,0.2,0.1,10,15,-138,92,39,0.1,0,10
16,0.1,0.2,0.1,10,24,-130,71,31,0.1,0,10
17,0.1,0.2,0.1,27,19,61,92,40,0.1,1,10
18,0.1,0.2,0.1,27,27,84,92,17,0.1,1,10
19,0.1,0.2,0.1,27,27,79,92,22,0.1,1,10
20,0.1,0.2,0.1,27,27,83,91,18,0.1,1,10
21,0.1,0.2,0.1,19,19,83,90,18,0.1,1,10
22,0.1,0.2,0.1,24,24,85,87,16,0.1,1,10
23,0.1,0.2,0.1,24,17,-118,91,19,0.1,0,10
24,0.1,0.2,0.1,24,25,85,92,16,0.1,1,10
25,0.1,0.2,0.1,25,25,85,90,16,0.1,1,10
26,0.1,0.2,0.1,25,22,83,86,18,0.1,1,10
27,0.1,0.2,0.1,26,26,83,91,18,0.1,1,10
28,0.1,0.2,0.1,26,24,-112,92,13,0.1,0,10
29,0.1,0.2,0.1,26,24,85,90,16,0.1,1,10
30,0.1,0.2,0.1,30,30,86,81,20,0.1,1,10
31,0.1,0.2,0.1,29,31,85,-119,20,0.1,0,10
32,0.1,0.2,0.1,33,26,78,91,23,0.1,1,10
33,0.1,0.2,0.1,33,27,85,89,16,0.1,1,10
34,0.1,0.2,0.1,28,22,82,92,19,0.1,1,10
35,0.1,0.2,0.1,29,26,84,92,17,0.1,1,10
36,0.1,0.2,0.1,27,24,85,91,16,0.1,1,10
37,0.1,0.2,0.1,25,24,81,92,20,0.1,1,10
38,0.1,0.2,0.1,24,19,83,92,18,0.1,1,10
39,0.1,0.2,0.1,25,19,83,92,18,0.1,1,10
40,0.1,0.2,0.1,29,19,74,92,27,0.1,1,10
41,0.1,0.2,0.1,33,19,74,90,27,0.1,1,10
42,0.1,0.2,0.1,32,18,85,92,16,0.1,1,10
43,0.1,0.2,0.1,33,15,81,92,20,0.1,1,10
44,0.1,0.2,0.1,33,17,85,92,16,0.1,1,10
45,0.1,0.2,0.1,26,17,80,92,21,0.1,1,10
46,0.1,0.2,0.1,27,18,84,92,17,0.1,1,10
47,0.1,0.2,0.1,26,18,84,92,17,0.1,1,10
48,0.1,0.2,0.1,25,19,85,92,16,0.1,1,10
49,0.1,0.2,0.1,25,19,-104,92,9,0.1,0,10
50,0.1,0.2,0.1,25,19,-104,-114,15,0.1,0,10
51,0.1,0.2,0.1,25,19,-104,91,10,0.1,0,10
52,0.1,0.2,0.1,25,19,-104,92,9,0.1,0,10
53,0.1,0.2,0.1,19,19,-104,92,9,0.1,0,10
54,0.1,0.2,0.1,19,19,-107,90,11,0.1,0,10
55,0.1,0.2,0.1,25,15,66,90,35,0.1,1,10
56,0.1,0.2,0.1,25,16,-104,92,9,0.1,0,10
57,0.1,0.2,0.1,25,19,87,91,14,0.1,1,10
58,0.1,0.2,0.1,25,21,87,92,14,0.1,1,10
59,0.1,0.2,0.1,28,19,79,90,22,0.1,1,10
60,0.1,0.2,0.1,28,21,87,91,14,0.1,1,10
61,0.1,0.2,0.1,28,19,-107,87,14,0.1,0,10
